Order_ID,Order_Date,Location,Customer_Type,Category,Product,Quantity,Unit_Price,Discount_Percent,Discount_Amount,Net_Sales,Cost,Profit,Payment_Method
864,2025-03-17 00:00:00,Mangaluru,Retail,Fitness,Yoga Mat,4,404,0,0,1616,1034.13,581.87,Card
865,2025-11-03 00:00:00,Mangaluru,Retail,Electronics,Headphones,7,1468,0.05,513.8,9762.2,7190.16,2572.04,UPI
866,2025-12-03 00:00:00,Bengaluru,Retail,Home,Wall Clock,5,1351,0,0,6755,4175.23,2579.77,Cash
867,2025-06-28 00:00:00,Bengaluru,Online,Electronics,Power Bank,4,923,0,0,3692,2566.32,1125.68,Net Banking
868,2025-01-25 00:00:00,Hubballi,Retail,Home,Wall Clock,7,1094,0.05,382.9,7275.1,4300.22,2974.88,Cash
869,2025-02-03 00:00:00,Hubballi,Wholesale,Fitness,Resistance Band,4,2071,0.1,828.4,7455.6,5297.99,2157.61,Net Banking
870,2025-08-09 00:00:00,Hubballi,Online,Fitness,Resistance Band,4,1834,0,0,7336,4838.22,2497.78,Cash
871,2025-04-03 00:00:00,Mysuru,Online,Stationery,Marker Set,1,368,0.05,18.4,349.6,267.04,82.56,UPI
872,2025-05-13 00:00:00,Davanagere,Wholesale,Fitness,Gym Gloves,3,1826,0,0,5478,3437.19,2040.81,Card
873,2025-09-02 00:00:00,Bengaluru,Retail,Fitness,Dumbbells,2,1868,0,0,3736,2161.64,1574.36,Card
874,2025-04-15 00:00:00,Mangaluru,Online,Electronics,Keyboard,1,2210,0,0,2210,1655.15,554.85,UPI
875,2025-07-12 00:00:00,Davanagere,Retail,Home,Wall Clock,1,1238,0,0,1238,919.61,318.39,Net Banking
876,2025-04-15 00:00:00,Davanagere,Wholesale,Stationery,Marker Set,1,666,0,0,666,442.46,223.54,Card
877,2025-01-27 00:00:00,Bengaluru,Online,Electronics,USB Cable,5,620,0.15,465,2635,1577.31,1057.69,Card
878,2025-02-03 00:00:00,Mangaluru,Retail,Stationery,File Folder,5,280,0.05,70,1330,973.61,356.39,Cash
879,2025-04-17 00:00:00,Mangaluru,Retail,Home,Water Bottle,3,624,0,0,1872,1220.98,651.02,UPI
880,2025-04-30 00:00:00,Mysuru,Wholesale,Home,Storage Box,5,1174,0,0,5870,3540.65,2329.35,Net Banking
881,2025-06-11 00:00:00,Mangaluru,Wholesale,Home,Storage Box,1,281,0,0,281,166.37,114.63,Card
882,2025-07-06 00:00:00,Mysuru,Wholesale,Fitness,Dumbbells,5,1032,0.05,258,4902,2729.81,2172.19,Cash
883,2025-03-08 00:00:00,Mangaluru,Online,Home,Storage Box,7,1716,0.05,600.6,11411.4,7920.72,3490.68,Net Banking
884,2025-11-02 00:00:00,Bengaluru,Wholesale,Fitness,Dumbbells,4,1051,0,0,4204,2339.99,1864.01,Card
885,2025-03-31 00:00:00,Bengaluru,Retail,Electronics,Wireless Mouse,3,1329,0.1,398.7,3588.3,2286.48,1301.82,Cash
886,2025-04-01 00:00:00,Davanagere,Retail,Stationery,Desk Organizer,7,473,0.1,331.1,2979.9,1871.87,1108.03,Card
887,2025-02-13 00:00:00,Davanagere,Online,Fitness,Yoga Mat,5,2130,0.1,1065,9585,7038.61,2546.39,Net Banking
888,2025-06-21 00:00:00,Hubballi,Retail,Home,Bedsheet,4,270,0,0,1080,810.76,269.24,Card
889,2025-02-12 00:00:00,Mysuru,Retail,Home,Storage Box,5,772,0,0,3860,2179.21,1680.79,Net Banking
890,2025-03-08 00:00:00,Mysuru,Wholesale,Fitness,Gym Gloves,1,583,0.1,58.3,524.7,339.77,184.93,Net Banking
891,2025-06-07 00:00:00,Mangaluru,Wholesale,Stationery,Desk Organizer,4,284,0,0,1136,632.87,503.13,UPI
892,2025-02-28 00:00:00,Hubballi,Online,Electronics,Power Bank,6,1053,0,0,6318,3664.36,2653.64,Cash
893,2025-01-26 00:00:00,Mangaluru,Online,Fitness,Resistance Band,5,1040,0,0,5200,3888.06,1311.94,Net Banking
894,2025-06-09 00:00:00,Hubballi,Online,Home,Table Lamp,6,373,0,0,2238,1244.89,993.11,Cash
895,2025-08-09 00:00:00,Hubballi,Wholesale,Electronics,Power Bank,3,2313,0.15,1040.85,5898.15,4337.47,1560.68,Cash
896,2025-07-27 00:00:00,Hubballi,Retail,Fitness,Skipping Rope,5,1863,0,0,9315,6769.66,2545.34,Card
897,2025-01-24 00:00:00,Mysuru,Retail,Home,Water Bottle,6,365,0.1,219,1971,1244.68,726.32,UPI
898,2025-11-05 00:00:00,Mangaluru,Retail,Home,Table Lamp,3,176,0.05,26.4,501.6,366.16,135.44,Net Banking
899,2025-06-18 00:00:00,Hubballi,Wholesale,Fitness,Yoga Mat,4,727,0,0,2908,1664.31,1243.69,UPI
900,2025-09-11 00:00:00,Hubballi,Wholesale,Fitness,Skipping Rope,1,1286,0,0,1286,946.82,339.18,Cash
901,2025-01-19 00:00:00,Hubballi,Wholesale,Fitness,Gym Gloves,7,1216,0,0,8512,6601.93,1910.07,Card
902,2025-01-28 00:00:00,Mysuru,Wholesale,Stationery,Marker Set,5,560,0,0,2800,1614.42,1185.58,Card
903,2025-10-30 00:00:00,Hubballi,Wholesale,Electronics,Keyboard,7,1340,0,0,9380,5245.55,4134.45,Net Banking
904,2025-08-05 00:00:00,Hubballi,Online,Stationery,File Folder,7,245,0.1,171.5,1543.5,1257.53,285.97,Net Banking
905,2025-07-19 00:00:00,Mysuru,Wholesale,Electronics,Wireless Mouse,6,1972,0,0,11832,9422.98,2409.02,Card
906,2025-05-16 00:00:00,Davanagere,Wholesale,Home,Wall Clock,4,1147,0.05,229.4,4358.6,3311.56,1047.04,Card
907,2025-09-25 00:00:00,Bengaluru,Wholesale,Electronics,Power Bank,1,2410,0.1,241,2169,1575.36,593.64,Card
908,2025-10-06 00:00:00,Davanagere,Wholesale,Stationery,Notebook,6,152,0,0,912,552.34,359.66,Net Banking
909,2025-01-08 00:00:00,Mysuru,Wholesale,Electronics,Power Bank,1,812,0.1,81.2,730.8,461.82,268.98,UPI
910,2025-03-25 00:00:00,Davanagere,Wholesale,Fitness,Resistance Band,1,1853,0,0,1853,1300.31,552.69,Card
911,2025-07-20 00:00:00,Mysuru,Online,Fitness,Dumbbells,3,1230,0,0,3690,2215.59,1474.41,UPI
912,2025-11-06 00:00:00,Hubballi,Retail,Stationery,Notebook,6,538,0,0,3228,2403.3,824.7,Card
913,2025-01-11 00:00:00,Mangaluru,Online,Fitness,Skipping Rope,7,1067,0,0,7469,5032.89,2436.11,Net Banking
914,2025-09-29 00:00:00,Davanagere,Online,Home,Bedsheet,7,770,0.05,269.5,5120.5,2881.7,2238.8,Net Banking
915,2025-07-26 00:00:00,Bengaluru,Retail,Stationery,Notebook,2,581,0,0,1162,820.92,341.08,Card
916,2025-07-06 00:00:00,Mysuru,Online,Electronics,Power Bank,6,1214,0.05,364.2,6919.8,4315.12,2604.68,Net Banking
917,2025-08-07 00:00:00,Davanagere,Wholesale,Home,Storage Box,1,1235,0,0,1235,795.37,439.63,Cash
918,2025-01-20 00:00:00,Bengaluru,Wholesale,Stationery,Desk Organizer,2,295,0.05,29.5,560.5,404.24,156.26,Net Banking
919,2025-07-13 00:00:00,Davanagere,Online,Home,Storage Box,4,1199,0,0,4796,3921.97,874.03,Card
920,2025-09-02 00:00:00,Mangaluru,Online,Electronics,Wireless Mouse,2,1219,0,0,2438,1948.14,489.86,Net Banking
921,2025-05-21 00:00:00,Mysuru,Online,Stationery,Pen Set,4,339,0.05,67.8,1288.2,855.59,432.61,Cash
922,2025-05-21 00:00:00,Mangaluru,Retail,Fitness,Yoga Mat,7,1500,0.05,525,9975,6373.28,3601.72,UPI
923,2025-12-18 00:00:00,Mangaluru,Retail,Fitness,Resistance Band,3,1071,0.05,160.65,3052.35,2398.94,653.41,Net Banking
924,2025-05-30 00:00:00,Davanagere,Retail,Electronics,Headphones,4,1535,0,0,6140,3583.79,2556.21,UPI
925,2025-05-01 00:00:00,Bengaluru,Online,Fitness,Gym Gloves,5,1541,0,0,7705,5196.86,2508.14,Net Banking
926,2025-05-16 00:00:00,Mangaluru,Online,Stationery,File Folder,7,418,0.1,292.6,2633.4,1727.77,905.63,Cash
927,2025-09-05 00:00:00,Mysuru,Wholesale,Stationery,Pen Set,7,479,0,0,3353,2375.32,977.68,Card
928,2025-01-27 00:00:00,Mangaluru,Wholesale,Home,Wall Clock,2,1233,0.05,123.3,2342.7,1308.32,1034.38,Card
929,2025-08-17 00:00:00,Mangaluru,Online,Home,Table Lamp,5,983,0,0,4915,3361.57,1553.43,UPI
930,2025-08-05 00:00:00,Bengaluru,Online,Fitness,Gym Gloves,1,450,0,0,450,360.9,89.1,UPI
931,2025-04-17 00:00:00,Mysuru,Retail,Electronics,Headphones,1,714,0,0,714,398.54,315.46,UPI
932,2025-08-06 00:00:00,Bengaluru,Wholesale,Stationery,Desk Organizer,7,185,0,0,1295,862.36,432.64,Cash
933,2025-05-17 00:00:00,Hubballi,Online,Stationery,Pen Set,6,630,0.15,567,3213,2488.71,724.29,Net Banking
934,2025-05-06 00:00:00,Hubballi,Wholesale,Fitness,Yoga Mat,6,1449,0.05,434.7,8259.3,5814.97,2444.33,Net Banking
935,2025-04-20 00:00:00,Mangaluru,Online,Home,Water Bottle,2,936,0.1,187.2,1684.8,1355.15,329.65,Card
936,2025-12-05 00:00:00,Mangaluru,Wholesale,Electronics,Headphones,6,1299,0,0,7794,5112.72,2681.28,Card
937,2025-01-11 00:00:00,Mysuru,Wholesale,Fitness,Resistance Band,6,1532,0,0,9192,7358.58,1833.42,Net Banking
938,2025-12-18 00:00:00,Hubballi,Retail,Home,Bedsheet,4,426,0,0,1704,1324.15,379.85,Cash
939,2025-05-05 00:00:00,Mysuru,Wholesale,Fitness,Resistance Band,6,360,0,0,2160,1637.54,522.46,Net Banking
940,2025-08-05 00:00:00,Mysuru,Online,Home,Water Bottle,6,1188,0.05,356.4,6771.6,5206.65,1564.95,Net Banking
941,2025-01-14 00:00:00,Mangaluru,Retail,Electronics,Keyboard,2,2295,0.05,229.5,4360.5,2846.96,1513.54,Net Banking
942,2025-04-21 00:00:00,Hubballi,Wholesale,Electronics,Wireless Mouse,4,706,0.1,282.4,2541.6,1900.41,641.19,Card
943,2025-06-23 00:00:00,Mysuru,Retail,Electronics,Power Bank,7,815,0.05,285.25,5419.75,3902.65,1517.1,Net Banking
944,2025-01-27 00:00:00,Bengaluru,Online,Fitness,Gym Gloves,3,1657,0,0,4971,3716.22,1254.78,Card
945,2025-10-21 00:00:00,Mangaluru,Online,Electronics,Power Bank,3,1159,0.05,173.85,3303.15,2661.79,641.36,Net Banking
946,2025-01-05 00:00:00,Davanagere,Wholesale,Electronics,Keyboard,2,2272,0.15,681.6,3862.4,3004.05,858.35,Cash
947,2025-02-12 00:00:00,Mysuru,Retail,Fitness,Yoga Mat,3,2137,0,0,6411,4547.72,1863.28,Card
948,2025-08-06 00:00:00,Mysuru,Wholesale,Fitness,Dumbbells,3,306,0.05,45.9,872.1,681.28,190.82,Net Banking
949,2025-12-12 00:00:00,Hubballi,Online,Fitness,Yoga Mat,4,1055,0.05,211,4009,2259.11,1749.89,Cash
950,2025-04-16 00:00:00,Hubballi,Online,Home,Wall Clock,4,191,0.05,38.2,725.8,495.81,229.99,Card
951,2025-08-25 00:00:00,Davanagere,Online,Home,Storage Box,4,198,0.15,118.8,673.2,500.24,172.96,Net Banking
952,2025-05-18 00:00:00,Mysuru,Wholesale,Fitness,Dumbbells,2,2039,0.15,611.7,3466.3,2126.78,1339.52,Card
953,2025-01-04 00:00:00,Bengaluru,Online,Electronics,Headphones,7,525,0,0,3675,2576.8,1098.2,Cash
954,2025-12-22 00:00:00,Bengaluru,Wholesale,Electronics,Wireless Mouse,5,2228,0.05,557,10583,5971.07,4611.93,Card
955,2025-09-26 00:00:00,Davanagere,Online,Home,Wall Clock,3,165,0.1,49.5,445.5,246,199.5,Net Banking
956,2025-11-12 00:00:00,Bengaluru,Retail,Home,Table Lamp,3,1157,0.1,347.1,3123.9,1877.45,1246.45,Card
957,2025-12-08 00:00:00,Hubballi,Retail,Fitness,Gym Gloves,5,1065,0,0,5325,3483.45,1841.55,Card
958,2025-08-30 00:00:00,Hubballi,Retail,Stationery,Pen Set,5,217,0,0,1085,652.1,432.9,Net Banking
959,2025-08-07 00:00:00,Hubballi,Retail,Stationery,Desk Organizer,1,454,0.05,22.7,431.3,293.93,137.37,UPI
960,2025-01-04 00:00:00,Bengaluru,Online,Stationery,Desk Organizer,5,584,0,0,2920,2149.91,770.09,Net Banking
961,2025-07-27 00:00:00,Hubballi,Wholesale,Fitness,Gym Gloves,7,1574,0.05,550.9,10467.1,7653.22,2813.88,UPI
962,2025-12-09 00:00:00,Hubballi,Online,Fitness,Dumbbells,7,265,0,0,1855,1339.62,515.38,UPI
963,2025-09-11 00:00:00,Mysuru,Wholesale,Electronics,USB Cable,5,1156,0,0,5780,4139.72,1640.28,Cash
964,2025-07-28 00:00:00,Hubballi,Online,Stationery,File Folder,5,127,0,0,635,449.98,185.02,Card
965,2025-07-28 00:00:00,Davanagere,Retail,Home,Storage Box,1,1202,0,0,1202,789.45,412.55,Net Banking
966,2025-02-22 00:00:00,Bengaluru,Wholesale,Fitness,Dumbbells,2,805,0,0,1610,1315.36,294.64,Card
967,2025-06-06 00:00:00,Bengaluru,Online,Fitness,Resistance Band,3,620,0.05,93,1767,1291.84,475.16,Net Banking
968,2025-06-13 00:00:00,Davanagere,Wholesale,Stationery,Marker Set,7,237,0,0,1659,1098.96,560.04,Net Banking
969,2025-05-26 00:00:00,Davanagere,Retail,Fitness,Yoga Mat,2,1366,0.05,136.6,2595.4,1620.27,975.13,Cash
970,2025-01-08 00:00:00,Bengaluru,Online,Stationery,File Folder,1,523,0,0,523,406.73,116.27,Card
971,2025-02-24 00:00:00,Bengaluru,Wholesale,Home,Water Bottle,2,833,0,0,1666,1239.24,426.76,Cash
972,2025-05-14 00:00:00,Mysuru,Wholesale,Electronics,Power Bank,3,1158,0,0,3474,1974.95,1499.05,Net Banking
973,2025-03-15 00:00:00,Davanagere,Retail,Home,Wall Clock,2,1435,0,0,2870,1782.24,1087.76,Cash
974,2025-05-21 00:00:00,Davanagere,Online,Electronics,Headphones,4,1382,0,0,5528,3575.17,1952.83,Net Banking
975,2025-01-08 00:00:00,Mangaluru,Wholesale,Electronics,Keyboard,1,1418,0.15,212.7,1205.3,939.62,265.68,Cash
976,2025-10-07 00:00:00,Mysuru,Online,Fitness,Yoga Mat,7,1388,0,0,9716,7289.26,2426.74,Card
977,2025-11-20 00:00:00,Davanagere,Online,Stationery,Notebook,5,150,0,0,750,547.12,202.88,UPI
978,2025-06-27 00:00:00,Davanagere,Retail,Fitness,Gym Gloves,3,545,0,0,1635,957.59,677.41,Card
979,2025-01-29 00:00:00,Mangaluru,Wholesale,Fitness,Yoga Mat,7,1665,0.15,1748.25,9906.75,6728.84,3177.91,Card
980,2025-10-22 00:00:00,Bengaluru,Wholesale,Fitness,Resistance Band,2,1346,0,0,2692,1671.43,1020.57,UPI
981,2025-02-13 00:00:00,Mangaluru,Online,Stationery,Desk Organizer,3,654,0,0,1962,1448.9,513.1,Cash
982,2025-05-10 00:00:00,Bengaluru,Wholesale,Home,Bedsheet,7,1577,0,0,11039,6142.91,4896.09,Net Banking
983,2025-08-12 00:00:00,Mangaluru,Online,Electronics,Headphones,6,524,0.15,471.6,2672.4,1786.33,886.07,Cash
984,2025-01-03 00:00:00,Mysuru,Online,Fitness,Skipping Rope,3,666,0,0,1998,1372.07,625.93,UPI
985,2025-08-26 00:00:00,Davanagere,Retail,Home,Bedsheet,2,722,0.1,144.4,1299.6,805.22,494.38,Cash
986,2025-11-03 00:00:00,Mangaluru,Wholesale,Home,Wall Clock,4,544,0,0,2176,1501.51,674.49,UPI
987,2025-01-26 00:00:00,Mangaluru,Wholesale,Fitness,Yoga Mat,6,252,0.1,151.2,1360.8,863.65,497.15,Card
988,2025-11-25 00:00:00,Bengaluru,Retail,Stationery,Marker Set,7,633,0,0,4431,3456.22,974.78,Net Banking
989,2025-12-27 00:00:00,Mysuru,Wholesale,Stationery,Desk Organizer,7,291,0,0,2037,1549.11,487.89,Net Banking
990,2025-01-17 00:00:00,Mysuru,Online,Electronics,Wireless Mouse,1,1574,0.05,78.7,1495.3,1118.07,377.23,Net Banking
991,2025-12-21 00:00:00,Hubballi,Retail,Stationery,Desk Organizer,2,681,0,0,1362,938.27,423.73,Net Banking
992,2025-11-10 00:00:00,Bengaluru,Retail,Stationery,Notebook,4,99,0.05,19.8,376.2,272.64,103.56,UPI
993,2025-11-18 00:00:00,Mysuru,Retail,Electronics,Power Bank,5,1915,0.1,957.5,8617.5,6241.17,2376.33,Cash
994,2025-04-24 00:00:00,Hubballi,Wholesale,Fitness,Resistance Band,6,1244,0.05,373.2,7090.8,5096.92,1993.88,Card
995,2025-03-13 00:00:00,Davanagere,Wholesale,Electronics,Keyboard,3,989,0.05,148.35,2818.65,1567.12,1251.53,Net Banking
996,2025-11-26 00:00:00,Hubballi,Retail,Stationery,Desk Organizer,5,452,0.05,113,2147,1456.61,690.39,Net Banking
997,2025-02-25 00:00:00,Mangaluru,Retail,Home,Storage Box,7,433,0.1,303.1,2727.9,1537.19,1190.71,Net Banking
998,2025-03-20 00:00:00,Bengaluru,Retail,Electronics,Headphones,2,523,0,0,1046,690.19,355.81,Net Banking
999,2025-08-08 00:00:00,Davanagere,Online,Stationery,Notebook,7,95,0.1,66.5,598.5,469.66,128.84,UPI
1000,2025-12-23 00:00:00,Mangaluru,Online,Electronics,Power Bank,1,1350,0.05,67.5,1282.5,707.12,575.38,UPI
1001,2025-12-14 00:00:00,Hubballi,Wholesale,Electronics,Headphones,2,2198,0,0,4396,3006.87,1389.13,Card
1002,2025-06-07 00:00:00,Mangaluru,Wholesale,Stationery,Pen Set,1,688,0.1,68.8,619.2,349.74,269.46,Card
1003,2025-11-30 00:00:00,Mangaluru,Retail,Fitness,Gym Gloves,2,329,0.05,32.9,625.1,507.34,117.76,Cash
1004,2025-06-13 00:00:00,Mysuru,Wholesale,Fitness,Gym Gloves,1,1861,0.05,93.05,1767.95,1410.27,357.68,UPI
1005,2025-02-25 00:00:00,Davanagere,Retail,Electronics,USB Cable,7,1343,0,0,9401,5245.54,4155.46,UPI
1006,2025-09-10 00:00:00,Hubballi,Retail,Electronics,Wireless Mouse,1,576,0.05,28.8,547.2,415.67,131.53,UPI
1007,2025-05-31 00:00:00,Mangaluru,Wholesale,Fitness,Skipping Rope,4,2003,0,0,8012,5871.39,2140.61,UPI
1008,2025-09-26 00:00:00,Davanagere,Retail,Electronics,USB Cable,4,684,0,0,2736,1882.61,853.39,Card
1009,2025-02-16 00:00:00,Mangaluru,Online,Fitness,Dumbbells,2,625,0,0,1250,937.86,312.14,UPI
1010,2025-12-04 00:00:00,Davanagere,Retail,Fitness,Dumbbells,1,1813,0.05,90.65,1722.35,1280.03,442.32,Cash
1011,2025-07-21 00:00:00,Davanagere,Online,Electronics,Headphones,3,408,0.05,61.2,1162.8,904.19,258.61,Cash
1012,2025-10-07 00:00:00,Bengaluru,Online,Fitness,Dumbbells,4,1647,0.05,329.4,6258.6,3991.08,2267.52,Cash
1013,2025-09-30 00:00:00,Hubballi,Wholesale,Fitness,Gym Gloves,1,1462,0,0,1462,951.59,510.41,UPI
1014,2025-05-03 00:00:00,Bengaluru,Online,Fitness,Dumbbells,3,863,0.05,129.45,2459.55,1859.41,600.14,Cash
1015,2025-09-24 00:00:00,Mysuru,Online,Stationery,Marker Set,7,294,0.15,308.7,1749.3,1247.44,501.86,Net Banking
1016,2025-09-08 00:00:00,Bengaluru,Retail,Stationery,Pen Set,7,648,0.05,226.8,4309.2,3152.19,1157.01,UPI
1017,2025-04-19 00:00:00,Mangaluru,Retail,Fitness,Skipping Rope,1,830,0,0,830,582.6,247.4,Net Banking
1018,2025-12-17 00:00:00,Mangaluru,Online,Electronics,Keyboard,3,651,0.05,97.65,1855.35,1513.98,341.37,UPI
1019,2025-06-01 00:00:00,Mangaluru,Retail,Home,Bedsheet,4,770,0.1,308,2772,2209.24,562.76,Cash
1020,2025-11-02 00:00:00,Mysuru,Retail,Electronics,Power Bank,3,2026,0.05,303.9,5774.1,4578.64,1195.46,UPI
1021,2025-12-08 00:00:00,Bengaluru,Online,Electronics,USB Cable,3,1089,0,0,3267,2598.51,668.49,Net Banking
1022,2025-10-01 00:00:00,Bengaluru,Online,Home,Table Lamp,4,1381,0,0,5524,3593.02,1930.98,Cash
1023,2025-09-30 00:00:00,Hubballi,Wholesale,Fitness,Skipping Rope,1,1371,0,0,1371,905.08,465.92,Card
1024,2025-06-12 00:00:00,Davanagere,Online,Electronics,Wireless Mouse,3,907,0,0,2721,1955.73,765.27,UPI
1025,2025-10-04 00:00:00,Mangaluru,Wholesale,Electronics,Headphones,4,1400,0.05,280,5320,2947.85,2372.15,Net Banking
1026,2025-01-28 00:00:00,Hubballi,Retail,Fitness,Yoga Mat,7,1648,0,0,11536,6467.68,5068.32,Cash
1027,2025-11-29 00:00:00,Hubballi,Wholesale,Fitness,Skipping Rope,6,1158,0.05,347.4,6600.6,5020.09,1580.51,Card
1028,2025-07-15 00:00:00,Hubballi,Retail,Fitness,Resistance Band,5,1055,0,0,5275,3599.04,1675.96,Net Banking
1029,2025-07-20 00:00:00,Bengaluru,Online,Electronics,Headphones,1,1169,0,0,1169,653.57,515.43,UPI
1030,2025-09-13 00:00:00,Davanagere,Online,Home,Table Lamp,3,1630,0,0,4890,3825.45,1064.55,Cash
1031,2025-04-25 00:00:00,Hubballi,Online,Home,Storage Box,7,284,0,0,1988,1172.58,815.42,UPI
1032,2025-03-06 00:00:00,Mysuru,Online,Electronics,Keyboard,4,1103,0.05,220.6,4191.4,3168.35,1023.05,Card
1033,2025-04-09 00:00:00,Mangaluru,Retail,Stationery,Marker Set,4,161,0.15,96.6,547.4,407.91,139.49,Net Banking
1034,2025-08-10 00:00:00,Mangaluru,Wholesale,Fitness,Skipping Rope,5,1055,0,0,5275,3138.12,2136.88,Card
1035,2025-12-23 00:00:00,Bengaluru,Retail,Stationery,Marker Set,5,51,0.05,12.75,242.25,172.95,69.3,UPI
1036,2025-08-15 00:00:00,Mangaluru,Online,Stationery,Marker Set,6,114,0,0,684,477.05,206.95,Net Banking
1037,2025-09-19 00:00:00,Davanagere,Wholesale,Home,Water Bottle,1,414,0.05,20.7,393.3,320.82,72.48,UPI
1038,2025-10-27 00:00:00,Mangaluru,Retail,Electronics,Power Bank,2,1651,0,0,3302,2274.78,1027.22,Card
1039,2025-08-24 00:00:00,Mysuru,Wholesale,Fitness,Dumbbells,7,2035,0,0,14245,10962.22,3282.78,Card
1040,2025-12-27 00:00:00,Hubballi,Wholesale,Fitness,Gym Gloves,3,877,0,0,2631,1875.92,755.08,Cash
1041,2025-01-26 00:00:00,Mysuru,Online,Home,Table Lamp,4,366,0,0,1464,1182.9,281.1,Cash
1042,2025-02-22 00:00:00,Mysuru,Online,Fitness,Resistance Band,3,277,0,0,831,513.36,317.64,Card
1043,2025-11-18 00:00:00,Hubballi,Wholesale,Home,Storage Box,5,487,0,0,2435,1763.52,671.48,UPI
1044,2025-11-05 00:00:00,Mangaluru,Retail,Fitness,Yoga Mat,3,1528,0.05,229.2,4354.8,2892.22,1462.58,Cash
1045,2025-12-24 00:00:00,Mangaluru,Wholesale,Fitness,Yoga Mat,2,442,0,0,884,603.48,280.52,Cash
1046,2025-10-13 00:00:00,Hubballi,Online,Stationery,Desk Organizer,2,669,0.1,133.8,1204.2,986.88,217.32,Cash
1047,2025-04-04 00:00:00,Davanagere,Wholesale,Home,Storage Box,1,718,0.15,107.7,610.3,479.6,130.7,Card
1048,2025-07-12 00:00:00,Davanagere,Wholesale,Home,Bedsheet,7,1123,0,0,7861,4477.11,3383.89,Cash
1049,2025-08-19 00:00:00,Hubballi,Wholesale,Stationery,Marker Set,3,127,0,0,381,245.16,135.84,Net Banking
1050,2025-09-12 00:00:00,Davanagere,Retail,Stationery,File Folder,1,320,0.15,48,272,185.84,86.16,Net Banking
1051,2025-09-15 00:00:00,Mysuru,Wholesale,Fitness,Resistance Band,1,1129,0,0,1129,726.55,402.45,UPI
1052,2025-06-21 00:00:00,Hubballi,Wholesale,Fitness,Resistance Band,7,2158,0.05,755.3,14350.7,10006,4344.7,Cash
1053,2025-10-07 00:00:00,Hubballi,Wholesale,Home,Table Lamp,1,193,0.15,28.95,164.05,97.01,67.04,Card
1054,2025-06-24 00:00:00,Mangaluru,Wholesale,Stationery,Notebook,7,242,0,0,1694,1020.22,673.78,Net Banking
1055,2025-04-01 00:00:00,Hubballi,Online,Electronics,USB Cable,6,1601,0.05,480.3,9125.7,7089.95,2035.75,Card
1056,2025-01-05 00:00:00,Mysuru,Online,Fitness,Resistance Band,4,1426,0.05,285.2,5418.8,4428.76,990.04,Cash
1057,2025-05-02 00:00:00,Mysuru,Retail,Home,Wall Clock,6,245,0,0,1470,913.74,556.26,Net Banking
1058,2025-12-08 00:00:00,Davanagere,Wholesale,Fitness,Yoga Mat,2,1696,0.1,339.2,3052.8,2350.33,702.47,UPI
1059,2025-05-17 00:00:00,Mysuru,Online,Electronics,Wireless Mouse,7,2346,0.15,2463.3,13958.7,11112.42,2846.28,Net Banking
1060,2025-12-18 00:00:00,Mysuru,Wholesale,Home,Table Lamp,7,1463,0.1,1024.1,9216.9,7074.9,2142,Card
1061,2025-03-22 00:00:00,Mangaluru,Online,Home,Storage Box,6,581,0,0,3486,2571.14,914.86,Card
1062,2025-12-29 00:00:00,Mangaluru,Online,Electronics,Wireless Mouse,2,903,0,0,1806,1381.79,424.21,Cash
1063,2025-09-13 00:00:00,Bengaluru,Retail,Home,Storage Box,2,428,0,0,856,476.89,379.11,Card
1064,2025-08-04 00:00:00,Bengaluru,Online,Electronics,Wireless Mouse,5,1940,0,0,9700,7450.97,2249.03,UPI
1065,2025-03-06 00:00:00,Mysuru,Wholesale,Home,Table Lamp,5,158,0.05,39.5,750.5,555.82,194.68,Net Banking
1066,2025-04-09 00:00:00,Hubballi,Wholesale,Home,Storage Box,3,161,0.1,48.3,434.7,244.15,190.55,Net Banking
1067,2025-10-12 00:00:00,Hubballi,Wholesale,Fitness,Resistance Band,6,1772,0.15,1594.8,9037.2,6415.27,2621.93,Net Banking
1068,2025-04-23 00:00:00,Hubballi,Online,Stationery,File Folder,4,72,0,0,288,170.79,117.21,Cash
1069,2025-12-22 00:00:00,Davanagere,Online,Electronics,Headphones,4,2424,0,0,9696,5355.92,4340.08,Cash
1070,2025-07-10 00:00:00,Hubballi,Retail,Home,Table Lamp,7,693,0.1,485.1,4365.9,2751.11,1614.79,Net Banking
1071,2025-02-15 00:00:00,Bengaluru,Wholesale,Fitness,Resistance Band,4,792,0,0,3168,2589.89,578.11,UPI
1072,2025-10-27 00:00:00,Mysuru,Retail,Stationery,Desk Organizer,1,429,0,0,429,325.92,103.08,Card
1073,2025-01-13 00:00:00,Davanagere,Retail,Stationery,Notebook,3,307,0,0,921,554.72,366.28,Cash
1074,2025-02-01 00:00:00,Mangaluru,Online,Home,Storage Box,2,1524,0.05,152.4,2895.6,2271.78,623.82,Card
1075,2025-04-11 00:00:00,Mysuru,Wholesale,Electronics,Wireless Mouse,5,441,0.1,220.5,1984.5,1591.46,393.04,Card
1076,2025-09-28 00:00:00,Mangaluru,Retail,Electronics,USB Cable,7,1879,0,0,13153,9205.42,3947.58,Cash
1077,2025-09-06 00:00:00,Mangaluru,Retail,Home,Bedsheet,1,1460,0,0,1460,1028.43,431.57,Net Banking
1078,2025-01-28 00:00:00,Mangaluru,Online,Electronics,Keyboard,6,2223,0.1,1333.8,12004.2,9819.43,2184.77,Cash
